frame_no,timestamp_sec,lon,lat
1513,302.4,76.261,26.035731
1514,302.6,76.261,26.035776289
1515,302.8,76.261,26.035821
1516,303.0,76.261,
1517,303.2,76.261,26.035910742
1518,303.4,76.261,26.035955832
1519,303.6,76.261,26.036000595
1520,303.8,76.261,26.036045267
1521,304.0,76.261,26.036090246
1522,304.2,76.261,
1523,304.4,76.261102889,
1524,304.6,76.261097018,26.036224463
1525,304.8,76.261091221,26.036269263
1526,305.0,76.261085368,26.036314123
1527,305.2,76.261079612,26.036359042
1528,305.4,76.261073934,26.036403867
1529,305.6,76.26106821,26.036448551
1530,305.8,76.261062375,26.03649379
1531,306.0,76.26105679,26.036538379
1532,306.2,76.261051274,26.036583502
1533,306.4,76.261045896,26.03662838
1534,306.6,76.26104051,26.036673261
1535,306.8,76.261035085,26.036718068
1536,307.0,76.261029738,26.036762933
1537,307.2,76.261024235,26.036807752
1538,307.4,76.26101873,26.03685073
1539,307.6,76.261012773,26.036896259
1540,307.8,76.261006859,26.036941
1541,308.0,76.261000862,26.03698672
1542,308.2,76.260994877,26.037031
1543,308.4,76.260989158,
1544,308.6,76.260983083,
1545,308.8,76.260976955,
1546,309.0,76.260971039,26.037210562
1547,309.2,76.26096556,26.037253569
1548,309.4,76.260959793,26.037299799
1549,309.6,76.260954152,26.037345131
1550,309.8,76.260948327,26.037390797
1551,310.0,76.260942924,26.0374337
1552,310.2,76.260937252,26.037479235
1553,310.4,76.260931497,26.03752521
1554,310.6,76.260926202,26.037568081
1555,310.8,76.260920542,26.037613673
1556,311.0,76.260914888,
1557,311.2,76.26090944,26.037701
1558,311.4,76.260903662,26.037747572
1559,311.6,76.260897963,26.037792951
1560,311.8,76.260892047,26.037838858
1561,312.0,76.260886492,26.037881
1562,312.2,76.260880565,
1563,312.4,76.260874717,26.037971
1564,312.6,76.260869018,26.038014918
1565,312.8,76.260862999,26.03806061
1566,313.0,76.260857038,
1567,313.2,76.26085123,26.038151079
1568,313.4,76.260845622,
1569,313.6,76.260839678,26.038240071
1570,313.8,76.260833663,26.038285742
1571,314.0,76.260827771,26.038330496
1572,314.2,76.26082218,
1573,314.4,76.26081634,26.038419383
1574,314.6,76.260810574,26.038464969
1575,314.8,76.260804838,26.03851001
1576,315.0,76.260798658,26.03855601
1577,315.2,76.260793204,26.038597828
1578,315.4,76.260787431,26.03864351
1579,315.6,76.260781752,26.038689623
1580,315.8,76.26077595,26.03873493
1581,316.0,76.260770366,
1582,316.2,76.260764527,26.038822585
1583,316.4,76.260758795,26.038868609
1584,316.6,76.260753236,26.038913353
1585,316.8,76.260747553,26.038959301
1586,317.0,76.260742325,
1587,317.2,76.26073666,26.039047758
1588,317.4,76.260730973,26.039092343
1589,317.6,76.260725102,
1590,317.8,76.260718733,
1591,318.0,76.260712404,26.039226333
1592,318.2,76.260706362,26.039272423
1593,318.4,76.260701006,26.039315261
1594,318.6,76.260695438,26.039360245
1595,318.8,76.260689597,
1596,319.0,76.2606841,26.039448803
1597,319.2,76.260678013,26.039494409
1598,319.4,76.260671847,26.039540072
1599,319.6,76.260666038,
1600,319.8,76.260659809,26.039628702
1601,320.0,76.260653831,26.039674327
1602,320.2,76.260648251,26.03971735
1603,320.4,76.260642384,
1604,320.6,76.26063651,26.039808788
1605,320.8,76.260631001,26.039851
1606,321.0,76.260625242,
1607,321.2,76.260619502,
1608,321.4,76.260614073,26.039986323
1609,321.6,76.260608181,26.04003296
1610,321.8,76.260602577,26.040077987
1611,322.0,76.260597062,
1612,322.2,76.260591224,
1613,322.4,76.260585418,26.040213381
1614,322.6,76.260580042,
1615,322.8,76.260574334,26.040301
1616,323.0,76.260568864,26.04034501
1617,323.2,76.260563039,26.040390758
1618,323.4,76.260557295,26.040436396
1619,323.6,76.260551949,26.040480285
1620,323.8,76.260546281,26.040526228
1621,324.0,76.26054038,
1622,324.2,76.260534673,26.040614971
1623,324.4,76.260528514,26.040660662
1624,324.6,76.260522434,26.040706527
1625,324.8,76.260516859,26.040749445
1626,325.0,76.260510799,
1627,325.2,76.260505221,
1628,325.4,76.260499452,26.040884763
1629,325.6,76.260493617,26.040930741
1630,325.8,76.2604881,
1631,326.0,76.260482374,
1632,326.2,76.260476731,26.041063101
1633,326.4,76.260470893,26.041
1634,326.6,76.260465412,26.041
1635,326.8,76.260459553,26.041
1636,327.0,76.260453643,26.041
1637,327.2,76.2604481,26.041
1638,327.4,76.260442282,
1639,327.6,76.260436713,26.041
1640,327.8,76.260430869,26.041
1641,328.0,76.260425314,26.041
1642,328.2,76.260419277,26.041511674
1643,328.4,76.260413175,26.041557551
1644,328.6,76.260407354,26.041
1645,328.8,76.260401031,26.041
1646,329.0,76.260394626,26.041
1647,329.2,76.260388612,26.041
1648,329.4,76.260382329,26.041
1649,329.6,76.260376613,26.041
1650,329.8,76.260370626,26.041
1651,330.0,76.260364933,26.041
1652,330.2,76.260358865,26.041
1653,330.4,76.26035284,26.042004541
1654,330.6,76.260347208,26.042047728
1655,330.8,76.260341381,26.042093378
1656,331.0,76.260335555,
1657,331.2,76.260330059,
1658,331.4,76.260324304,26.042227825
1659,331.6,76.260318576,26.042273525
1660,331.8,76.260313236,26.042316736
1661,332.0,76.26030747,26.042363181
1662,332.2,76.26030198,26.042408035
1663,332.4,76.26029677,26.042451
1664,332.6,76.260291,26.042497687
1665,332.8,76.260285513,26.042543626
1666,333.0,76.260280283,26.04258651
1667,333.2,76.260274612,26.042632093
1668,333.4,76.260269141,26.042675252
1669,333.6,76.260263361,26.042720933
1670,333.8,76.260257404,26.04276757
1671,334.0,76.260251812,26.042810388
1672,334.2,76.260245677,26.042855962
1673,334.4,76.26023981,26.042899081
1674,334.6,76.260233694,26.042944653
1675,334.8,76.260227466,26.042991
1676,335.0,76.260221727,26.04303431
1677,335.2,76.260215662,26.043079885
1678,335.4,76.260209957,
1679,335.6,76.26020379,
1680,335.8,76.260197859,26.043215326
1681,336.0,76.260192353,
1682,336.2,76.260186525,26.043303798
1683,336.4,76.26018091,26.043347907
1684,336.6,76.260175118,26.04339361
1685,336.8,76.260169477,26.043437406
1686,337.0,76.260163639,
1687,337.2,76.260158047,
1688,337.4,76.260152255,26.043572698
1689,337.6,76.260146569,26.043616979
1690,337.8,76.260140719,26.043662603
1691,338.0,76.260135024,26.043706588
1692,338.2,76.260129014,26.043752266
1693,338.4,76.260123193,
1694,338.6,76.2601,
1695,338.8,76.2601,26.043885658
1696,339.0,76.260105212,
1697,339.2,76.260099512,26.043975982
1698,339.4,76.260094028,26.044019188
1699,339.6,76.260088165,26.044065685
1700,339.8,76.26008264,
1701,340.0,76.260076896,
1702,340.2,76.260071368,
1703,340.4,76.260065517,26.044245766
1704,340.6,76.2600601,26.044288779
1705,340.8,76.260054447,26.044332792
1706,341.0,76.26004856,26.04437928
1707,341.2,76.260043153,26.044422468
1708,341.4,76.260037476,26.044468989
1709,341.6,76.260032359,26.044512468
1710,341.8,76.260026868,
1711,342.0,76.260021528,26.04460271
1712,342.2,76.260015665,26.044649527
1713,342.4,76.260010172,
1714,342.6,76.260004744,26.04473632
1715,342.8,76.259998848,
1716,343.0,76.259993471,
1717,343.2,76.259987646,26.04487244
1718,343.4,76.259982056,26.044916771
1719,343.6,76.259976308,
1720,343.8,76.259970732,
1721,344.0,76.259964837,
1722,344.2,76.259959223,26.045095352
1723,344.4,76.259953166,26.045141706
1724,344.6,76.259947319,
1725,344.8,76.259941499,26.045230557
1726,345.0,76.259935439,26.04527622
1727,345.2,76.259929382,26.045321391
1728,345.4,76.259923392,
1729,345.6,76.259917061,26.045410891
1730,345.8,76.259910732,26.045456656
1731,346.0,76.25990499,26.04549931
1732,346.2,76.259898974,26.045545099
1733,346.4,76.2598931,26.04559001
1734,346.6,76.259887409,26.045633302
1735,346.8,76.259881582,26.045678882
1736,347.0,76.259875979,26.045724589
1737,347.2,76.259870646,26.045769458
1738,347.4,76.259865306,26.045812221
1739,347.6,76.259859428,26.045858062
1740,347.8,76.259853885,26.045902751
1741,348.0,76.259848193,
1742,348.2,76.259842619,26.04599331
1743,348.4,76.259836745,
1744,348.6,76.259831337,26.046081
1745,348.8,76.259825549,
1746,349.0,76.259819828,26.04617149
1747,349.2,76.2598141,26.046216263
1748,349.4,76.259808225,26.046261
1749,349.6,76.259802366,26.046306695
1750,349.8,76.25979653,26.046351
1751,350.0,76.25979062,
1752,350.2,76.259784666,26.046441
1753,350.4,76.259778843,26.046485943
1754,350.6,76.259773145,26.046530753
1755,350.8,76.259767544,26.046575631
1756,351.0,76.259762001,26.046620403
1757,351.2,76.259756487,26.046665092
1758,351.4,76.259751076,26.046709842
1759,351.6,76.259745741,26.04675461
1760,351.8,76.259740265,26.046799388
1761,352.0,76.259734562,
1762,352.2,76.259728763,26.046888976
1763,352.4,76.259722977,26.04693374
1764,352.6,76.259717074,26.04697861
1765,352.8,76.25971,26.047023296
1766,353.0,76.259705326,26.04706731
1767,353.2,76.259699412,26.047111948
1768,353.4,76.259693488,
1769,353.6,76.259687598,26.047201
1770,353.8,76.259681863,26.04724571
1771,354.0,76.259675694,26.04729331
1772,354.2,76.259669988,26.04733691
1773,354.4,76.259664125,
1774,354.6,76.259658549,26.047426666
1775,354.8,76.259653185,26.047471
1776,355.0,76.259647603,26.047515688
1777,355.2,76.259641677,
1778,355.4,76.259635633,26.047604249
1779,355.6,76.259629722,26.047648783
1780,355.8,76.259623572,
1781,356.0,76.259617833,26.047741
1782,356.2,76.259612074,26.047785969
1783,356.4,76.25960636,26.04783077
1784,356.6,76.259600749,26.047875657
1785,356.8,76.259595414,26.047917456
1786,357.0,76.259589779,26.047962239
1787,357.2,76.259584033,26.04800761
1788,357.4,76.259578261,26.048052457
1789,357.6,76.259572568,
1790,357.8,76.259566869,26.04814195
1791,358.0,76.259560964,
1792,358.2,76.259555151,26.048232379
1793,358.4,76.259549581,
1794,358.6,76.259543964,26.048323009
1795,358.8,76.259538718,26.048365831
1796,359.0,76.259533098,26.048410785
1797,359.2,76.259527365,26.048456553
1798,359.4,76.25952163,26.048501
1799,359.6,76.259516064,26.048544181
1800,359.8,76.259510347,26.048589736
1801,360.0,76.2595047,26.048635309
1802,360.2,76.259499189,
1803,360.4,76.259493871,26.04872361
1804,360.6,76.259488171,26.048769788
1805,360.8,76.259482516,26.048814888
1806,361.0,76.25947709,26.048857606
1807,361.2,76.259471,
1808,361.4,76.259465176,26.048949345
1809,361.6,76.259459541,26.048992379
1810,361.8,76.259453328,26.049038767
1811,362.0,76.259447163,26.049084672
1812,362.2,76.259441377,
1813,362.4,76.259435172,
1814,362.6,76.259429204,26.049216007
1815,362.8,76.259422994,26.049261
1816,363.0,76.25941679,26.049308268
1817,363.2,76.25941,26.049351
1818,363.4,76.259405372,26.049397953
1819,363.6,76.2594001,26.049440869
1820,363.8,76.259394464,26.049486421
1821,364.0,76.259388943,26.049530505
1822,364.2,76.259383156,
1823,364.4,76.259377745,26.049620027
1824,364.6,76.259371883,26.049665688
1825,364.8,76.259366317,26.049708928
1826,365.0,76.25936037,26.049755223
1827,365.2,76.259354718,26.049798428
1828,365.4,76.259348654,26.04984465
1829,365.6,76.2593431,26.049888069
1830,365.8,76.259337093,26.049934243
1831,366.0,76.259331095,
1832,366.2,76.259324918,26.050023743
1833,366.4,76.25931895,26.050067762
1834,366.6,76.259312701,
1835,366.8,76.259306818,
1836,367.0,76.25930057,26.0502027
1837,367.2,76.259294806,26.050246767
1838,367.4,76.259288813,26.050293449
1839,367.6,76.259283417,26.050336296
1840,367.8,76.259277693,26.050383141
1841,368.0,76.259272461,26.050426682
1842,368.2,76.259267189,26.050469936
1843,368.4,76.259261349,26.050516365
1844,368.6,76.259255775,26.050560256
1845,368.8,76.259250128,26.050604161
1846,369.0,76.259244071,
1847,369.2,76.25923828,26.050694625
1848,369.4,76.259232047,26.050741
1849,369.6,76.259226462,26.050785271
1850,369.8,76.259220806,26.050829151
1851,370.0,76.259214672,26.050876008
1852,370.2,76.259209123,26.05091956
1853,370.4,76.259203641,26.05096357
1854,370.6,76.259197814,26.051010291
1855,370.8,76.259192442,
1856,371.0,76.259186925,26.051
1857,371.2,76.259181555,26.051
1858,371.4,76.259175562,26.051
1859,371.6,76.259170086,
1860,371.8,76.259164737,26.051
1861,372.0,76.259159148,
1862,372.2,76.259153178,26.051
1863,372.4,76.259147662,26.051412188
1864,372.6,76.259142039,
1865,372.8,76.259136239,26.051
1866,373.0,76.259130202,26.051
1867,373.2,76.259124434,26.051591
1868,373.4,76.2591,26.051
1869,373.6,76.2591,26.051
1870,373.8,76.259107072,26.051
1871,374.0,76.259101315,26.051
1872,374.2,76.259095523,26.051
1873,374.4,76.259089505,26.051
1874,374.6,76.259083864,26.051
1875,374.8,76.259078136,26.051
1876,375.0,76.259072127,26.051
1877,375.2,76.259066556,26.052038225
1878,375.4,76.259061039,
1879,375.6,76.259055136,
1880,375.8,76.259049393,
1881,376.0,76.259043985,26.052216201
1882,376.2,76.25903819,26.052262798
1883,376.4,76.259032518,26.052306647
1884,376.6,76.2590264,26.05235364
1885,376.8,76.259020815,26.052397243
1886,377.0,76.259015304,26.05244093
1887,377.2,76.259009503,26.052487089
1888,377.4,76.259003732,26.052531
1889,377.6,76.258997687,26.05257787
1890,377.8,76.258991987,26.052621
1891,378.0,76.258986183,26.052665405
1892,378.2,76.258980237,26.05271
1893,378.4,76.25897471,26.052755583
1894,378.6,76.258968925,26.052801
1895,378.8,76.258963385,26.05284501
1896,379.0,76.258957603,
1897,379.2,76.25895148,26.052934722
1898,379.4,76.258945665,26.05297865
1899,379.6,76.25893999,
1900,379.8,76.258934055,26.053068841
1901,380.0,76.258928421,
1902,380.2,76.258922594,
1903,380.4,76.258917164,26.053202378
1904,380.6,76.25891,26.05324831
1905,380.8,76.258905986,
1906,381.0,76.258900451,26.05333591
1907,381.2,76.258894662,26.05338234
1908,381.4,76.258889068,26.053426249
1909,381.6,76.258883234,26.053471
1910,381.8,76.258877596,26.053515824
1911,382.0,76.258871783,
1912,382.2,76.258866183,26.05360531
1913,382.4,76.258860378,26.053651
1914,382.6,76.258854834,26.053694946
1915,382.8,76.258848808,26.053741
1916,383.0,76.258843291,26.053784543
1917,383.2,76.258837307,26.05383097
1918,383.4,76.258831665,
1919,383.6,76.258825589,26.053920795
1920,383.8,76.258819968,26.053964473
1921,384.0,76.258814094,26.054010435
1922,384.2,76.258808533,
1923,384.4,76.258802639,26.054100021
1924,384.6,76.258797071,
1925,384.8,76.258791572,
1926,385.0,76.258785714,
1927,385.2,76.258780182,26.054276726
1928,385.4,76.258774255,
1929,385.6,76.258768615,26.054366867
1930,385.8,76.258762707,26.054412725
1931,386.0,76.258757062,26.05445641
1932,386.2,76.258751,26.054502043
1933,386.4,76.258745522,26.054545902
1934,386.6,76.258739596,26.054591
1935,386.8,76.258733957,26.054635459
1936,387.0,76.258728135,26.054681
1937,387.2,76.258722582,26.054724988
1938,387.4,76.258716867,26.05477072
1939,387.6,76.25871,26.054814709
1940,387.8,76.258705431,26.054860292
1941,388.0,76.25869975,
1942,388.2,76.258693709,26.054950827
1943,388.4,76.25868806,26.054993768
1944,388.6,76.258681854,26.055040438
1945,388.8,76.258676026,
1946,389.0,76.258669917,
1947,389.2,76.258664125,
1948,389.4,76.258658385,26.05521
1949,389.6,76.258652163,26.055262901
1950,389.8,76.258646363,26.055306583
1951,390.0,76.258640065,26.055353336
1952,390.2,76.258634228,26.055396798
1953,390.4,76.258628568,26.055439895
1954,390.6,76.258622497,26.05548631
1955,390.8,76.258616771,26.055530238
1956,391.0,76.258610828,26.055575852
1957,391.2,76.2586051,26.055619755
1958,391.4,76.258599255,26.055666467
1959,391.6,76.258593763,26.0557101
1960,391.8,76.258588183,26.055754033
1961,392.0,76.258582406,26.055799598
1962,392.2,76.258576985,
1963,392.4,76.258571566,26.05588751
1964,392.6,76.25856588,26.055933907
1965,392.8,76.258560447,26.05597781
1966,393.0,76.258554545,26.056024925
1967,393.2,76.258549026,26.05606851
1968,393.4,76.258543618,
1969,393.6,76.25853777,26.056158041
1970,393.8,76.25853221,26.056202022
1971,394.0,76.258526652,26.056245933
1972,394.2,76.258520735,26.056292365
1973,394.4,76.258515106,26.056336298
1974,394.6,76.258509076,
1975,394.8,76.258503505,26.0564266
1976,395.0,76.258497915,26.056470559
1977,395.2,76.258491962,26.056517224
1978,395.4,76.258486352,26.056560937
1979,395.6,76.25848073,26.056604898
1980,395.8,76.258474798,26.056651
1981,396.0,76.258469201,26.056695433
1982,396.2,76.258463606,26.056739329
1983,396.4,76.258458029,
1984,396.6,76.258452107,26.056829538
1985,396.8,76.258446442,26.056873467
1986,397.0,76.258440793,26.056917445
1987,397.2,76.258434844,26.056963786
1988,397.4,76.2584291,26.057008578
1989,397.6,76.25842361,26.057051
1990,397.8,76.258417765,26.057098363
1991,398.0,76.258412264,
1992,398.2,76.258406591,
1993,398.4,76.258400668,26.057232669
1994,398.6,76.258394952,26.057276658
1995,398.8,76.258389153,
1996,399.0,76.258383059,26.057368029
1997,399.2,76.25837734,26.05741
1998,399.4,76.258371477,26.057455449
1999,399.6,76.258365259,26.057501
2000,399.8,76.258359322,26.057545663
2001,400.0,76.258353594,26.057589083
2002,400.2,76.25834728,26.057636405
2003,400.4,76.258341426,26.057679905
2004,400.6,76.258335621,26.057723881
2005,400.8,76.258329565,26.057770632
2006,401.0,76.258323917,26.057814532
2007,401.2,76.258318331,26.057857555
2008,401.4,76.258312505,26.05790407
2009,401.6,76.2583071,26.057947942
2010,401.8,76.258301238,26.057994845
2011,402.0,76.258295774,26.058038505
2012,402.2,76.258290395,26.058081503
2013,402.4,76.25828455,26.058127973
2014,402.6,76.258279002,26.058171876
2015,402.8,76.25827302,26.058218868
2016,403.0,76.258267542,26.058262359
2017,403.2,76.258262042,26.05830541
2018,403.4,76.258255985,26.058351917
2019,403.6,76.258250181,26.058395809
2020,403.8,76.25824412,26.058441474
2021,404.0,76.25823831,26.058485407
2022,404.2,76.258231943,26.058531957
2023,404.4,76.258226001,26.058575648
2024,404.6,76.258220157,26.058618646
2025,404.8,76.258213739,26.05866502
2026,405.0,76.258207562,26.05870891
2027,405.2,76.258201,26.05875451
2028,405.4,76.258194984,26.058798297
2029,405.6,76.258188373,26.058845055
2030,405.8,76.258182106,26.058888679
2031,406.0,76.258175871,26.058931691
2032,406.2,76.258169104,26.058978165
2033,406.4,76.258162767,26.05902201
2034,406.6,76.25815613,26.059068563
2035,406.8,76.258149964,26.0591
2036,407.0,76.25814403,26.059155405
2037,407.2,76.258137959,26.059201827
2038,407.4,76.258132549,26.059245807
2039,407.6,76.258127451,26.059289895
2040,407.8,76.258122312,26.059336433
2041,408.0,76.2581,26.05938051
2042,408.2,76.2581,26.059427227
2043,408.4,76.258106858,26.059470877
2044,408.6,76.258101504,26.059514851
2045,408.8,76.258095623,26.059561876
2046,409.0,76.258090101,26.05960551
2047,409.2,76.2580846,26.059649421
2048,409.4,76.258078757,26.059696307
2049,409.6,76.258073397,26.059739954
2050,409.8,76.258067978,26.059783942
2051,410.0,76.258062568,26.059827939
2052,410.2,76.258056798,26.059874394
2053,410.4,76.258051,26.059919154
2054,410.6,76.25804571,26.0599631
2055,410.8,76.258039997,26.060009939
2056,411.0,76.258034647,26.060053701
2057,411.2,76.258029225,26.060097725
2058,411.4,76.258023803,26.060142348
2059,411.6,76.258018192,26.060189436
2060,411.8,76.258012994,26.060233056
2061,412.0,76.258007579,26.060277496
2062,412.2,76.258002046,26.060321607
2063,412.4,76.2579963,26.060366726
2064,412.6,76.257990354,26.060413414
2065,412.8,76.25798446,26.060458025
2066,413.0,76.257978641,26.060501774
2067,413.2,76.257972884,26.060546683
2068,413.4,76.257967106,26.06059134
2069,413.6,76.257961333,26.06063515
2070,413.8,76.257955348,26.060679971
2071,414.0,76.25794935,26.060724779
2072,414.2,76.257943523,26.060768678
2073,414.4,76.257937795,26.060813406
2074,414.6,76.257932179,26.060858243
2075,414.8,76.257926629,26.060902883
2076,415.0,76.257920331,26.060950562
2077,415.2,76.257914347,26.060995425
2078,415.4,76.257908427,26.061040135
2079,415.6,76.2579025,26.061084754
2080,415.8,76.257896405,26.061
2081,416.0,76.25789054,26.061
2082,416.2,76.257884478,26.061216248
2083,416.4,76.257878509,26.061261
2084,416.6,76.257872613,26.061306713
2085,416.8,76.257866899,26.061351561
2086,417.0,76.25786099,26.061397399
2087,417.2,76.257855215,26.061442407
2088,417.4,76.257849716,26.061487096
2089,417.6,76.257844266,26.061533073
2090,417.8,76.257839339,26.061575024
2091,418.0,76.257833917,26.061
2092,418.2,76.257828438,26.061666402
2093,418.4,76.257823093,26.061
2094,418.6,76.257817655,26.0617571
2095,418.8,76.257812545,26.061799997
2096,419.0,76.257807046,26.061845844
2097,419.2,76.257801535,26.06189152
2098,419.4,76.257796362,26.061934323
2099,419.6,76.257790646,26.061979992
2100,419.8,76.257784776,26.062025897
2101,420.0,76.257779319,26.062067983
2102,420.2,76.257773334,26.0621
2103,420.4,76.257767291,26.062159293
2104,420.6,76.257761295,26.062205208
2105,420.8,76.257755706,26.062247984
2106,421.0,76.257749536,26.062293787
2107,421.2,76.257743156,26.062339528
2108,421.4,76.257737255,26.062381293
2109,421.6,76.257730809,26.062427158
2110,421.8,76.2577245,26.062472806
2111,422.0,76.257718291,26.062518538
2112,422.2,76.257712773,26.062561458
2113,422.4,76.257707223,26.0626071
2114,422.6,76.257701795,26.062652954
2115,422.8,76.257696715,26.062695937
2116,423.0,76.257691199,26.062741745
2117,423.2,76.257686086,26.062784921
2118,423.4,76.257680396,26.062831349
2119,423.6,76.257674565,26.062877221
2120,423.8,76.257669201,26.062920089
2121,424.0,76.257663279,26.062966886
2122,424.2,76.257657748,26.063009735
2123,424.4,76.257651774,26.063056487
2124,424.6,76.25764633,26.0630995
2125,424.8,76.257640251,26.063146095
2126,425.0,76.257634495,26.063189069
2127,425.2,76.257628286,26.063235667
2128,425.4,76.257622425,26.063279246
2129,425.6,76.257616689,26.063322238
2130,425.8,76.257610523,26.063368687
2131,426.0,76.2576048,26.06341248
2132,426.2,76.257598703,26.063459362
2133,426.4,76.257593016,26.063503023
2134,426.6,76.257587409,26.0635461
2135,426.8,76.257581384,26.063592545
2136,427.0,76.257575745,26.063636461
2137,427.2,76.257569731,26.063683136
2138,427.4,76.257564066,26.063726876
2139,427.6,76.257558415,26.063770703
2140,427.8,76.257552444,26.063817446
2141,428.0,76.257546867,26.063861
2142,428.2,76.257541213,26.063905331
2143,428.4,76.257535313,26.063951813
2144,428.6,76.257529759,26.063995602
2145,428.8,76.257524127,26.064039424
2146,429.0,76.2575181,26.064086268
2147,429.2,76.257512486,26.064129931
2148,429.4,76.257506797,26.064173761
2149,429.6,76.257500752,26.064220521
2150,429.8,76.2574951,26.064264226
2151,430.0,76.257489503,26.064308157
2152,430.2,76.257483546,26.064354926
2153,430.4,76.257477993,26.064398761
2154,430.6,76.25747214,26.064444705
2155,430.8,76.257466634,26.064488566
2156,431.0,76.257461286,26.064531841
2157,431.2,76.257455553,26.064578182
2158,431.4,76.25745022,26.064621446
2159,431.6,76.257444603,26.064667249
2160,431.8,76.257439033,26.06471
2161,432.0,76.257433654,26.064756953
2162,432.2,76.25742798,26.06480281
2163,432.4,76.257422197,26.064848543
2164,432.6,76.257416871,26.064890799
2165,432.8,76.257410891,26.0649372
2166,433.0,76.257404849,26.06498312
2167,433.2,76.257399193,26.06502521
2168,433.4,76.257392993,26.065070748
2169,433.6,76.257386733,26.0651
2170,433.8,76.257380543,26.065162209
2171,434.0,76.257374843,26.06520501
2172,434.2,76.257368909,26.065250779
2173,434.4,76.257363134,26.065295793
2174,434.6,76.257357148,26.065341882
2175,434.8,76.257351747,26.06538451
2176,435.0,76.257346087,26.06543013
2177,435.2,76.257340571,26.065475225
2178,435.4,76.257335239,26.065518978
2179,435.6,76.257329616,26.065564673
2180,435.8,76.257324005,26.065609506
2181,436.0,76.257318544,26.065652442
2182,436.2,76.257312793,26.06569841
2183,436.4,76.257306965,26.065744854
2184,436.6,76.257301659,26.065787153
2185,436.8,76.257295836,26.065833537
2186,437.0,76.257290051,26.065879132
2187,437.2,76.257284497,26.065922093
2188,437.4,76.257278416,26.065968668
2189,437.6,76.257272731,26.06601
2190,437.8,76.257266665,26.066056979
2191,438.0,76.257260857,26.066101059
2192,438.2,76.25725497,26.066146455
2193,438.4,76.257249272,26.066190258
2194,438.6,76.257243231,26.066236144
2195,438.8,76.257237723,26.066279132
2196,439.0,76.257231883,26.066325601
2197,439.2,76.257226439,26.066368847
2198,439.4,76.257220548,26.066415236
2199,439.6,76.257214804,26.066461274
2200,439.8,76.257209545,26.066504201
2201,440.0,76.257203924,26.066550903
2202,440.2,76.25719874,26.066593826
2203,440.4,76.257193092,26.066640508
2204,440.6,76.257187802,26.066683685
2205,440.8,76.257182066,26.066729323
2206,441.0,76.257176439,26.066773298
2207,441.2,76.257170605,26.066818946
2208,441.4,76.257164969,26.066862954
2209,441.6,76.257159102,26.06690861
2210,441.8,76.257153393,26.066952402
2211,442.0,76.257147424,26.066998051
2212,442.2,76.257141761,26.06704201
2213,442.4,76.257135782,26.067088843
2214,442.6,76.257130251,26.06713168
2215,442.8,76.257124241,26.06717831
2216,443.0,76.2571,26.067221992
2217,443.2,76.2571,26.06726526
2218,443.4,76.257106962,26.06731
2219,443.6,76.257101205,26.067355678
2220,443.8,76.257094955,26.067402261
2221,444.0,76.257089044,26.067445756
2222,444.2,76.257083103,26.067489682
2223,444.4,76.257077248,26.067533625
2224,444.6,76.257070986,26.067580124
2225,444.8,76.257065082,26.06762415
2226,445.0,76.257058865,26.067671003
2227,445.2,76.257053164,26.067714652
2228,445.4,76.257047637,26.06775791
2229,445.6,76.2570418,26.067804472
2230,445.8,76.257036333,26.067848553
2231,446.0,76.257030813,26.067894288
2232,446.2,76.257025609,26.0679375
2233,446.4,76.257019961,26.067984003
2234,446.6,76.257014698,26.068027262
2235,446.8,76.257009036,26.06807391
2236,447.0,76.257003415,26.0681
2237,447.2,76.256998038,26.068163577
2238,447.4,76.256992374,26.06820951
2239,447.6,76.256986889,26.068253176
2240,447.8,76.256980932,26.068299039
2241,448.0,76.256975331,26.068342103
2242,448.2,76.256969273,26.068388841
2243,448.4,76.25696366,26.068431651
2244,448.6,76.256957616,26.068477263
2245,448.8,76.256951866,26.068520758
2246,449.0,76.256945821,26.068566489
2247,449.2,76.256939792,26.068612028
2248,449.4,76.256934043,26.06865521
2249,449.6,76.256927867,26.068700972
2250,449.8,76.256921706,26.068746656
2251,450.0,76.256915789,26.06879261
2252,450.2,76.25691032,26.068835675
2253,450.4,76.256904518,26.06888129
2254,450.6,76.256898756,26.068926092
2255,450.8,76.256892973,26.068972148
2256,451.0,76.256887764,26.069014872
2257,451.2,76.256882217,26.069060555
2258,451.4,76.256876665,26.069105379
2259,451.6,76.256870969,26.069151317
2260,451.8,76.256865688,26.069194212
2261,452.0,76.256860093,26.069239207
2262,452.2,76.25685431,26.069284549
2263,452.4,76.256848468,26.069330489
2264,452.6,76.256843046,26.0693734
2265,452.8,76.256837426,26.069418379
2266,453.0,76.256831763,26.069463888
2267,453.2,76.256825927,26.069509841
2268,453.4,76.256820599,26.069551719
2269,453.6,76.256814764,26.069597468
2270,453.8,76.256808887,26.069643067
2271,454.0,76.256803188,26.069687862
2272,454.2,76.256797319,26.069733756
2273,454.4,76.256791802,26.069775698
2274,454.6,76.256785736,26.069821324
2275,454.8,76.256779767,26.069866095
2276,455.0,76.25677379,26.06991
2277,455.2,76.25676804,26.069956559
2278,455.4,76.256762249,26.070001392
2279,455.6,76.25675656,26.070046148
2280,455.8,76.256750889,26.070090934
2281,456.0,76.256744998,26.070136806
2282,456.2,76.256739183,26.07018165
2283,456.4,76.256733487,26.070225608
