frame_no,timestamp_sec,lon,lat
1699,339.6,76.236758817,26.285528027
1700,339.8,76.23675094,26.285484427
1701,340.0,76.236742582,26.285437983
1702,340.2,76.23673495,26.285395202
1703,340.4,76.236726761,26.285348853
1704,340.6,76.236719164,26.285305963
1705,340.8,76.236710895,26.285259455
1706,341.0,76.236703322,26.285216756
1707,341.2,76.236695289,26.285171
1708,341.4,76.236687773,
1709,341.6,76.23667963,26.285082035
1710,341.8,76.236671617,26.285036679
1711,342.0,76.236664171,
1712,342.2,76.236655996,26.2849492
1713,342.4,76.23664783,26.284903587
1714,342.6,76.236639633,26.284858278
1715,342.8,76.236632002,26.284816366
1716,343.0,76.236623701,26.284771
1717,343.2,76.236615499,26.284726355
1718,343.4,76.23660714,26.284680888
1719,343.6,76.236598952,
1720,343.8,76.236590657,26.284590943
1721,344.0,76.236583056,
1722,344.2,76.2365748,26.284503747
1723,344.4,76.236566685,26.284459221
1724,344.6,76.236558389,26.284413747
1725,344.8,76.236550265,26.28436921
1726,345.0,76.236542148,
1727,345.2,76.236533801,26.28427933
1728,345.4,76.236525599,26.28423481
1729,345.6,76.236517921,
1730,345.8,76.236509597,
1731,346.0,76.236501381,
1732,346.2,76.23649299,26.284057708
1733,346.4,76.236484863,26.284013259
1734,346.6,76.236476589,26.283967903
1735,346.8,76.236468423,26.283923378
1736,347.0,76.236460763,26.283881
1737,347.2,76.236452505,26.283836037
1738,347.4,76.236444471,26.283791491
1739,347.6,76.23643627,
1740,347.8,76.2364281,26.283700757
1741,348.0,76.236420568,26.283658921
1742,348.2,76.236412397,26.283613656
1743,348.4,76.236404394,26.283569096
1744,348.6,76.236396271,26.283523689
1745,348.8,76.236388171,26.283478441
1746,349.0,76.236380524,26.283435721
1747,349.2,76.23637256,26.283391
1748,349.4,76.236364437,26.283345745
1749,349.6,76.236356734,26.28330299
1750,349.8,76.236348457,26.283257782
1751,350.0,76.236340145,26.283212287
1752,350.2,76.236332348,
1753,350.4,76.236324015,
1754,350.6,76.236315637,26.283078852
1755,350.8,76.236307753,
1756,351.0,76.236299323,26.28299091
1757,351.2,76.236290727,26.282944668
1758,351.4,76.236282808,26.282901
1759,351.6,76.236274364,26.282856505
1760,351.8,76.236266435,26.282813961
1761,352.0,76.236257773,26.28276763
1762,352.2,76.236249803,26.28272508
1763,352.4,76.236241095,26.282678806
1764,352.6,76.236232518,26.282633555
1765,352.8,76.236224287,26.282589965
1766,353.0,76.236216313,26.28254741
1767,353.2,76.236207651,26.282501
1768,353.4,76.236199659,
1769,353.6,76.236191024,26.282412277
1770,353.8,76.236182954,26.282368826
1771,354.0,76.236174437,26.282322609
1772,354.2,76.236166486,26.282279011
1773,354.4,76.23615878,26.282236293
1774,354.6,76.236150383,
1775,354.8,76.236142839,
1776,355.0,76.236135193,26.282102763
1777,355.2,76.236126865,26.282055433
1778,355.4,76.236119136,26.282011867
1779,355.6,76.236111364,26.281
1780,355.8,76.236103067,26.28192201
1781,356.0,76.236095184,
1782,356.2,76.236087281,26.281
1783,356.4,76.236078848,26.281
1784,356.6,76.236070817,26.281
1785,356.8,76.236062795,26.281
1786,357.0,76.236054756,26.281
1787,357.2,76.236046026,26.281
1788,357.4,76.236038212,26.281
1789,357.6,76.236030068,26.281
1790,357.8,76.236021581,26.281
1791,358.0,76.23601362,26.281
1792,358.2,76.236005654,26.281
1793,358.4,76.235997243,26.281343721
1794,358.6,76.235989475,26.281
1795,358.8,76.235981776,26.281
1796,359.0,76.235973971,26.281212626
1797,359.2,76.235965591,26.281
1798,359.4,76.235958052,26.281
1799,359.6,76.235950332,26.281
1800,359.8,76.235941968,
1801,360.0,76.235934379,26.280988992
1802,360.2,76.235926075,26.280942601
1803,360.4,76.235918224,26.280898822
1804,360.6,76.235910521,26.280856065
1805,360.8,76.235902085,26.280809638
1806,361.0,76.235893703,26.280764058
1807,361.2,76.235885804,26.280721
1808,361.4,76.235877421,26.280675873
1809,361.6,76.235869026,26.280630522
1810,361.8,76.235861,26.280588573
1811,362.0,76.235852648,
1812,362.2,76.235844151,26.280497777
1813,362.4,76.235835838,26.28045321
1814,362.6,76.2358274,26.280407905
1815,362.8,76.235819247,26.28036346
1816,363.0,76.23581,
1817,363.2,76.235803859,26.28027691
1818,363.4,76.23579589,26.280231
1819,363.6,76.235787989,
1820,363.8,76.235779974,26.28014134
1821,364.0,76.2357721,26.280096743
1822,364.2,76.235764237,
1823,364.4,76.235756434,26.280006733
1824,364.6,76.235749248,26.279964883
1825,364.8,76.235741311,26.279919495
1826,365.0,76.23573353,
1827,365.2,76.235725602,26.279829476
1828,365.4,76.235717661,26.279784131
1829,365.6,76.235710239,26.279742209
1830,365.8,76.235702266,26.27969689
1831,366.0,76.235694277,26.279651
1832,366.2,76.23568646,26.279606736
1833,366.4,76.235678389,26.279561
1834,366.6,76.235670853,26.279518681
1835,366.8,76.235662899,26.279473087
1836,367.0,76.2356551,26.279428442
1837,367.2,76.235647252,26.279383042
1838,367.4,76.235639759,
1839,367.6,76.235631791,26.279294551
1840,367.8,76.235623945,26.279249101
1841,368.0,76.235616709,
1842,368.2,76.235608874,
1843,368.4,76.235600996,
1844,368.6,76.235593642,26.279073501
1845,368.8,76.235585838,26.279028055
1846,369.0,76.235578035,26.278982435
1847,369.2,76.235570213,26.278936895
1848,369.4,76.23556284,26.27889431
1849,369.6,76.2355551,26.27884881
1850,369.8,76.235548007,26.278805943
1851,370.0,76.235540377,26.27875961
1852,370.2,76.235532857,26.278714046
1853,370.4,76.235525757,26.278671
1854,370.6,76.235518234,26.27862551
1855,370.8,76.235510701,26.278580073
1856,371.0,76.235503569,
1857,371.2,76.235496017,26.278491
1858,371.4,76.23548898,
1859,371.6,76.235481537,26.278403262
1860,371.8,76.235473882,26.278356671
1861,372.0,76.235467008,26.278314712
1862,372.2,76.235459436,26.27826822
1863,372.4,76.235451979,26.278222782
1864,372.6,76.235444964,
1865,372.8,76.235437352,
1866,373.0,76.235430377,26.278090707
1867,373.2,76.235423003,
1868,373.4,76.235416121,26.278002243
1869,373.6,76.235408662,26.27795576
1870,373.8,76.235401725,26.277912895
1871,374.0,76.235394181,26.277866523
1872,374.2,76.235387278,26.277823685
1873,374.4,76.235379915,
1874,374.6,76.235372701,26.277731
1875,374.8,76.235365733,26.277687773
1876,375.0,76.23535905,26.27764501
1877,375.2,76.235351802,26.277598436
1878,375.4,76.235344964,
1879,375.6,76.235337861,
1880,375.8,76.235331,26.277465781
1881,376.0,76.235323986,26.277419148
1882,376.2,76.235317202,
1883,376.4,76.235310678,26.277332247
1884,376.6,76.235303681,26.277285635
1885,376.8,76.235297186,26.277241
1886,377.0,76.235290346,
1887,377.2,76.235283872,26.277151492
1888,377.4,76.235277558,
1889,377.6,76.235270533,26.277061
1890,377.8,76.235264024,26.277017461
1891,378.0,76.235257501,26.27697371
1892,378.2,76.235250535,
1893,378.4,76.235243957,26.276883403
1894,378.6,76.235237435,26.27683971
1895,378.8,76.235230871,26.276795762
1896,379.0,76.235223795,26.276748392
1897,379.2,76.23521726,26.276704429
1898,379.4,76.23521071,26.276660646
1899,379.6,76.235204154,26.27661
1900,379.8,76.23519717,
1901,380.0,76.235190744,26.276525666
1902,380.2,76.235184287,26.276481
1903,380.4,76.235177813,
1904,380.6,76.235170848,26.276390768
1905,380.8,76.23516445,
1906,381.0,76.235158022,
1907,381.2,76.235151196,26.276256698
1908,381.4,76.235144795,26.276212855
1909,381.6,76.235138421,
1910,381.8,76.235131665,
1911,382.0,76.235125299,26.276078607
1912,382.2,76.2351,26.276034909
1913,382.4,76.2351,26.275988326
1914,382.6,76.235106116,26.275945436
1915,382.8,76.235099362,26.275898769
1916,383.0,76.235092995,26.275854876
1917,383.2,76.23508671,26.27581
1918,383.4,76.235079978,26.27576541
1919,383.6,76.235073676,26.275721
1920,383.8,76.235067027,26.275675078
1921,384.0,76.235060894,
1922,384.2,76.235054238,26.275585552
1923,384.4,76.235048092,26.27554259
1924,384.6,76.235041428,26.275496046
1925,384.8,76.23503515,
1926,385.0,76.235028642,26.27540657
1927,385.2,76.235022432,26.275362698
1928,385.4,76.235015932,26.275317098
1929,385.6,76.235009668,26.275273277
1930,385.8,76.23500316,26.275227705
1931,386.0,76.234996934,
1932,386.2,76.234990491,
1933,386.4,76.234984213,26.27509436
1934,386.6,76.23497775,26.27504881
1935,386.8,76.234971558,26.27500494
1936,387.0,76.234965169,
1937,387.2,76.234959069,26.274915256
1938,387.4,76.234952832,26.274869666
1939,387.6,76.234947026,26.274826693
1940,387.8,76.234940797,
1941,388.0,76.234935092,
1942,388.2,76.234928974,26.274690553
1943,388.4,76.234923465,26.274647529
1944,388.6,76.234917794,26.274601
1945,388.8,76.234912514,26.27455871
1946,389.0,76.234907109,26.27451301
1947,389.2,76.234901694,26.274466289
1948,389.4,76.234896694,26.274423237
1949,389.6,76.234891362,26.274377333
1950,389.8,76.234886129,26.274334625
1951,390.0,76.234880454,26.274289031
1952,390.2,76.234874535,26.274242842
1953,390.4,76.234868927,
1954,390.6,76.234862965,
1955,390.8,76.23485698,26.274108391
1956,391.0,76.234851398,26.274065395
1957,391.2,76.234845435,26.274019787
1958,391.4,76.234839258,26.27397404
1959,391.6,76.234833059,26.273928402
1960,391.8,76.234827247,26.27388535
1961,392.0,76.234821,26.273839553
1962,392.2,76.234815086,
1963,392.4,76.234809623,26.273751
1964,392.6,76.234803825,26.27370621
1965,392.8,76.234797997,26.273660343
1966,393.0,76.234792215,26.273614653
1967,393.2,76.234786859,
1968,393.4,76.234781206,26.273525902
1969,393.6,76.234775507,26.27348021
1970,393.8,76.234770259,26.273438062
1971,394.0,76.234764653,26.273392473
1972,394.2,76.234758996,26.27334656
1973,394.4,76.234753345,26.273300863
1974,394.6,76.234748189,26.273257945
1975,394.8,76.234742705,26.27321
1976,395.0,76.234737273,
1977,395.2,76.234732107,
1978,395.4,76.234726542,26.273077325
1979,395.6,76.234721051,26.273031621
1980,395.8,76.234715878,26.272988603
1981,396.0,76.234710391,26.27294274
1982,396.2,76.234704832,26.272897066
1983,396.4,76.234699581,26.272854022
1984,396.6,76.234693966,26.272808171
1985,396.8,76.234688712,
1986,397.0,76.234683096,26.272718559
1987,397.2,76.234678054,26.272675596
1988,397.4,76.234672549,26.272629051
1989,397.6,76.234667219,26.272583339
1990,397.8,76.23466215,
1991,398.0,76.234656609,26.272493472
1992,398.2,76.23465157,26.27245041
1993,398.4,76.234646193,26.272403833
1994,398.6,76.234641506,26.272360656
1995,398.8,76.234636628,26.272314043
1996,399.0,76.234632333,26.272271
1997,399.2,76.234627544,
1998,399.4,76.234623056,
1999,399.6,76.234618079,26.272134241
2000,399.8,76.234613441,26.272091
2001,400.0,76.234608426,26.272044534
2002,400.2,76.234603708,26.272000497
2003,400.4,76.23459912,26.271957402
2004,400.6,76.234594229,26.271910682
2005,400.8,76.234589745,26.271867635
2006,401.0,76.23458492,26.271820967
2007,401.2,76.234580457,26.271777092
2008,401.4,76.234575789,26.271731
2009,401.6,76.234571351,26.271687184
2010,401.8,76.234566578,26.271640492
2011,402.0,76.234562179,26.271597461
2012,402.2,76.234557377,26.271550655
2013,402.4,76.234552809,26.271507549
2014,402.6,76.234547891,26.271461622
2015,402.8,76.234543128,26.271417654
2016,403.0,76.234538124,26.271371899
2017,403.2,76.23453336,26.27132879
2018,403.4,76.23452822,26.271282155
2019,403.6,76.234523207,26.271236541
2020,403.8,76.234518459,26.271
2021,404.0,76.234513458,26.271
2022,404.2,76.234508836,26.271
2023,404.4,76.234504017,26.271058623
2024,404.6,76.234499182,26.271012629
2025,404.8,76.234494404,26.270966898
2026,405.0,76.234489903,26.270923885
2027,405.2,76.234485084,26.27087814
2028,405.4,76.234480377,26.27083261
2029,405.6,76.2344759,26.270790088
2030,405.8,76.234471083,26.270744438
2031,406.0,76.234466265,26.270698481
2032,406.2,76.234461519,26.270653543
2033,406.4,76.23445674,26.27060791
2034,406.6,76.234452354,26.270565584
2035,406.8,76.234447639,26.270519865
2036,407.0,76.234442939,26.270473871
2037,407.2,76.234438292,26.270429065
2038,407.4,76.234433739,26.270383394
2039,407.6,76.234429565,26.270341
2040,407.8,76.234425087,26.270295392
2041,408.0,76.234420658,26.270249491
2042,408.2,76.234416396,26.270204549
2043,408.4,76.234412072,26.270158766
2044,408.6,76.234408175,26.2701
2045,408.8,76.234403938,26.270070801
2046,409.0,76.234399857,26.270025873
2047,409.2,76.23439571,26.269980009
2048,409.4,76.234391592,26.269934284
2049,409.6,76.234387722,26.269891975
2050,409.8,76.234383453,26.269846222
2051,410.0,76.234379041,26.269800255
2052,410.2,76.234374692,26.269755432
2053,410.4,76.23437058,26.269712665
2054,410.6,76.234366086,26.269666565
2055,410.8,76.234361513,26.269620497
2056,411.0,76.234357051,26.269575562
2057,411.2,76.234352834,26.269532494
2058,411.4,76.23434845,26.269486765
2059,411.6,76.234344032,26.269440903
2060,411.8,76.234339828,26.269397845
2061,412.0,76.234335493,26.269352195
2062,412.2,76.234331321,26.269306249
2063,412.4,76.234327611,26.269263192
2064,412.6,76.234323785,26.269216459
2065,412.8,76.234320158,26.269170617
2066,413.0,76.234316889,26.269127403
2067,413.2,76.234313482,26.26908142
2068,413.4,76.234310209,26.269037483
2069,413.6,76.234306801,26.268991423
2070,413.8,76.234303573,26.26894831
2071,414.0,76.234300082,26.268901455
2072,414.2,76.234296626,26.268855526
2073,414.4,76.234293292,26.268812351
2074,414.6,76.234289657,26.268766381
2075,414.8,76.234286163,26.268723149
2076,415.0,76.234282252,26.268676167
2077,415.2,76.234278438,26.268630393
2078,415.4,76.234274805,26.268587234
2079,415.6,76.234270923,26.268541261
2080,415.8,76.23426727,26.268498059
2081,416.0,76.234263349,26.268452177
2082,416.2,76.23425933,26.268405369
2083,416.4,76.234255661,26.268362227
2084,416.6,76.23425181,26.268316329
2085,416.8,76.234247932,26.26827051
2086,417.0,76.234244209,26.268227384
2087,417.2,76.234240235,26.268180604
2088,417.4,76.234236587,26.268137478
2089,417.6,76.234232766,26.268091421
2090,417.8,76.234228996,26.26804561
2091,418.0,76.234225625,26.268002522
2092,418.2,76.234222101,26.267955809
2093,418.4,76.234218939,26.267912532
2094,418.6,76.234215399,26.26786571
2095,418.8,76.234212187,26.267822485
2096,419.0,76.23420885,26.267776453
2097,419.2,76.234205781,26.267733221
2098,419.4,76.2342023,26.26768641
2099,419.6,76.234199061,26.267643207
2100,419.8,76.23419558,26.267596446
2101,420.0,76.234192353,26.267552488
2102,420.2,76.234188951,26.267506406
2103,420.4,76.234185709,26.267462441
2104,420.6,76.234182262,26.267415552
2105,420.8,76.23417915,26.26737251
2106,421.0,76.23417585,26.267325668
2107,421.2,76.234172755,26.26728151
2108,421.4,76.234169649,26.267237459
2109,421.6,76.234166359,26.267190726
2110,421.8,76.234163386,26.267146534
2111,422.0,76.234160438,26.267103225
2112,422.2,76.234157172,26.267056388
2113,422.4,76.234154073,26.267012458
2114,422.6,76.234150763,26.266965564
2115,422.8,76.234147592,26.266921052
2116,423.0,76.234144466,26.266877639
2117,423.2,76.23414107,26.266830135
2118,423.4,76.234137964,26.266785897
2119,423.6,76.234134892,26.266742652
2120,423.8,76.234131493,26.26669492
2121,424.0,76.234128448,26.266650788
2122,424.2,76.234125579,26.266606898
2123,424.4,76.234122492,26.266559972
2124,424.6,76.2341,26.26651585
2125,424.8,76.2341,26.266470825
2126,425.0,76.234113713,26.266426836
2127,425.2,76.234110663,26.266379997
2128,425.4,76.234107754,26.266335772
2129,425.6,76.234104935,26.266291643
2130,425.8,76.234102226,26.266246572
2131,426.0,76.23409944,26.26619973
2132,426.2,76.234096638,26.266155527
2133,426.4,76.234093845,26.2661
2134,426.6,76.234091197,26.266066477
2135,426.8,76.234088528,26.266022542
2136,427.0,76.234085803,26.265974622
2137,427.2,76.23408335,26.265930956
2138,427.4,76.234080876,26.265886748
2139,427.6,76.234078254,26.265839979
2140,427.8,76.234075655,26.265796136
2141,428.0,76.234072819,26.26574887
2142,428.2,76.234070403,26.26570481
2143,428.4,76.234068179,26.265661061
2144,428.6,76.234065842,26.265616856
2145,428.8,76.234063266,26.265570004
2146,429.0,76.234060932,26.2655259
2147,429.2,76.234058345,26.265478752
2148,429.4,76.23405586,26.265434232
2149,429.6,76.234053382,26.265390126
2150,429.8,76.234050779,26.265343229
2151,430.0,76.234048378,26.265299059
2152,430.2,76.234046024,26.265255035
2153,430.4,76.234043662,26.265210779
2154,430.6,76.234041075,26.265163076
2155,430.8,76.234038629,26.2651
2156,431.0,76.23403626,26.265074539
2157,431.2,76.23403396,26.265030342
2158,431.4,76.234031503,26.264982507
2159,431.6,76.23402924,26.26493831
2160,431.8,76.234026895,26.264894143
2161,432.0,76.234024375,26.264847144
2162,432.2,76.234022022,26.264802947
2163,432.4,76.234019689,26.264758737
2164,432.6,76.234017352,26.264714458
2165,432.8,76.234014923,26.264667491
2166,433.0,76.234012667,26.264623385
2167,433.2,76.234010327,26.264576475
2168,433.4,76.234008073,26.264532104
2169,433.6,76.234005901,26.264488793
2170,433.8,76.234003602,26.264441918
2171,434.0,76.234001462,26.264397769
2172,434.2,76.23399918,26.264350847
2173,434.4,76.233997031,26.264306636
2174,434.6,76.23399492,26.2642631
2175,434.8,76.233992614,26.26421548
2176,435.0,76.233990519,26.264171181
2177,435.2,76.233988476,26.2641271
2178,435.4,76.233986319,26.264080258
2179,435.6,76.23398436,26.26403591
2180,435.8,76.233982395,26.263991797
2181,436.0,76.233980385,26.263944852
2182,436.2,76.233978505,26.263900561
2183,436.4,76.233976654,26.263856425
2184,436.6,76.233974652,26.263809482
2185,436.8,76.233972791,26.263765071
2186,437.0,76.233971015,26.263721815
2187,437.2,76.233969136,26.263674094
2188,437.4,76.233967399,26.26363069
2189,437.6,76.233965574,26.263583635
2190,437.8,76.233963912,26.263539379
2191,438.0,76.233962273,26.26349321
2192,438.2,76.233960706,26.26344981
2193,438.4,76.233959092,26.263403571
2194,438.6,76.233957586,26.263360198
2195,438.8,76.233955987,26.263313922
2196,439.0,76.23395439,26.26326781
2197,439.2,76.233952843,26.263222533
2198,439.4,76.233951301,26.26317656
2199,439.6,76.233949768,26.263131228
2200,439.8,76.233948232,26.263086105
2201,440.0,76.233946643,26.26304068
2202,440.2,76.233945122,26.26299651
2203,440.4,76.233943522,26.26295133
2204,440.6,76.233941887,26.262906961
2205,440.8,76.233940194,26.262861827
2206,441.0,76.233938527,26.262817606
2207,441.2,76.233936735,26.262769794
2208,441.4,76.233935002,26.262725538
2209,441.6,76.233933207,26.262680363
2210,441.8,76.23393141,26.262636228
2211,442.0,76.233929503,26.262591
2212,442.2,76.233927671,26.262546164
2213,442.4,76.233925897,26.262501
2214,442.6,76.233924133,26.26245585
2215,442.8,76.233922337,26.262410806
2216,443.0,76.233920582,26.262365698
2217,443.2,76.233918854,26.262320437
2218,443.4,76.233917083,26.262274381
2219,443.6,76.233915357,26.262229345
2220,443.8,76.233913639,26.262183339
2221,444.0,76.23391,26.262140146
2222,444.2,76.23391024,26.262095109
2223,444.4,76.233908587,26.262048954
2224,444.6,76.23390724,26.262005763
2225,444.8,76.233906049,26.261959869
2226,445.0,76.233905083,26.26191298
2227,445.2,76.233904273,26.261869881
2228,445.4,76.233903632,26.261823976
2229,445.6,76.233903067,26.261780485
2230,445.8,76.233902509,26.261733507
2231,446.0,76.233901967,26.261687568
2232,446.2,76.2339014,26.261644335
2233,446.4,76.233900769,26.261598164
2234,446.6,76.233900109,26.261554914
2235,446.8,76.233899193,26.261507901
2236,447.0,76.233898198,26.261461851
2237,447.2,76.233897226,26.261418573
2238,447.4,76.233896194,26.261371
2239,447.6,76.233895124,26.261328304
2240,447.8,76.233893958,26.261282129
2241,448.0,76.233892706,26.261236123
2242,448.2,76.233891498,26.261
2243,448.4,76.233890228,26.261
2244,448.6,76.233888937,26.261
2245,448.8,76.233887709,26.261057692
2246,449.0,76.233886447,26.261
2247,449.2,76.233885219,26.260965647
2248,449.4,76.233884093,26.260922426
2249,449.6,76.233882848,26.260876342
2250,449.8,76.233881713,26.260830448
2251,450.0,76.233880819,26.260788084
2252,450.2,76.233880144,26.260742198
2253,450.4,76.233879633,26.260695997
2254,450.6,76.233879191,26.260650145
2255,450.8,76.233878847,26.260607672
2256,451.0,76.233878529,26.260561787
2257,451.2,76.233878184,26.260516637
2258,451.4,76.233877736,26.260470657
2259,451.6,76.233877215,26.260425503
2260,451.8,76.233876632,26.260380475
2261,452.0,76.233875948,26.260335234
2262,452.2,76.23387528,26.260290293
2263,452.4,76.2338745,26.260245135
2264,452.6,76.23387371,26.2602001
2265,452.8,76.23387287,26.26015484
2266,453.0,76.233872065,26.26010983
2267,453.2,76.23387129,26.26006489
2268,453.4,76.233870557,26.260020677
2269,453.6,76.233869833,26.259975587
2270,453.8,76.233869181,26.259930533
2271,454.0,76.233868568,26.259886278
2272,454.2,76.233867941,26.259841226
2273,454.4,76.233867379,26.259793506
2274,454.6,76.233866918,26.259748293
2275,454.8,76.233866453,26.25970401
2276,455.0,76.233865992,26.259658987
2277,455.2,76.233865535,26.259614887
2278,455.4,76.233865146,26.259569836
2279,455.6,76.233864784,26.259524782
2280,455.8,76.233864459,26.259480524
2281,456.0,76.233864138,26.259432833
2282,456.2,76.233863826,26.259388547
2283,456.4,76.233863533,26.259343457
2284,456.6,76.233863267,26.259299333
2285,456.8,76.23386306,26.259254272
2286,457.0,76.233862772,26.259210026
2287,457.2,76.233862502,26.259162363
2288,457.4,76.233862262,26.2591
2289,457.6,76.233862099,26.259072987
2290,457.8,76.233861993,26.259028927
2291,458.0,76.233861926,26.258983898
2292,458.2,76.233861881,26.258939567
2293,458.4,76.233861886,26.258891652
2294,458.6,76.233861857,26.25884668
2295,458.8,76.233861814,26.258802353
2296,459.0,76.233861756,26.258757326
2297,459.2,76.233861713,26.258713201
2298,459.4,76.23386163,26.258668159
2299,459.6,76.23386154,26.2586231
2300,459.8,76.233861451,26.25857892
2301,460.0,76.233861307,26.258533781
2302,460.2,76.233861,26.25848607
2303,460.4,76.233860931,26.258440929
2304,460.6,76.233860816,26.258395853
2305,460.8,76.233860738,26.258350851
2306,461.0,76.233860718,26.25830584
2307,461.2,76.233860737,26.258260739
2308,461.4,76.233860799,26.258215786
2309,461.6,76.233860815,26.258170547
2310,461.8,76.233860854,26.258125522
2311,462.0,76.233860908,26.258080446
2312,462.2,76.233860984,26.258038153
2313,462.4,76.233861079,26.257993052
2314,462.6,76.233861,26.257947008
2315,462.8,76.233861321,26.257901902
2316,463.0,76.233861524,26.257856791
2317,463.2,76.233861742,26.257810822
2318,463.4,76.23386205,26.257765763
2319,463.6,76.233862407,26.257719768
2320,463.8,76.233862813,26.25767475
2321,464.0,76.233863327,26.257632262
2322,464.2,76.233863869,26.25758641
2323,464.4,76.233864447,26.257540341
2324,464.6,76.233865048,26.257495234
2325,464.8,76.233865641,26.257452002
2326,465.0,76.233866365,26.257406109
2327,465.2,76.233867142,26.257360974
2328,465.4,76.233868004,26.257314105
2329,465.6,76.233868735,26.257271695
2330,465.8,76.233869615,26.257225764
2331,466.0,76.233870498,26.257179751
2332,466.2,76.233871299,26.257136448
2333,466.4,76.233872186,26.257090434
2334,466.6,76.233873142,26.257043591
2335,466.8,76.23387402,26.257000286
2336,467.0,76.23387485,26.256954284
2337,467.2,76.233875471,26.25691086
2338,467.4,76.233876093,26.256863888
2339,467.6,76.233876752,26.256817966
2340,467.8,76.233877367,26.25677471
2341,468.0,76.233877901,26.256727771
2342,468.2,76.233878426,26.256684587
2343,468.4,76.233879027,26.256638401
2344,468.6,76.233879607,26.256595093
2345,468.8,76.23388028,26.256549108
2346,469.0,76.233880971,26.256502085
2347,469.2,76.23388151,26.25645901
2348,469.4,76.2338821,26.256412992
2349,469.6,76.233882716,26.256366982
2350,469.8,76.233883466,26.256323747
2351,470.0,76.233884267,26.256277594
2352,470.2,76.23388491,26.256234277
2353,470.4,76.233885576,26.256188272
2354,470.6,76.233886305,26.256141227
2355,470.8,76.23388701,26.256098806
2356,471.0,76.233887782,26.256051891
2357,471.2,76.233888499,26.256005878
2358,471.4,76.233889228,26.255963328
2359,471.6,76.233890051,26.255916459
2360,471.8,76.233890876,26.255870427
2361,472.0,76.2338917,26.255827323
2362,472.2,76.233892562,26.255781483
2363,472.4,76.233893499,26.255738377
2364,472.6,76.233894463,26.255691907
2365,472.8,76.233895523,26.255645842
2366,473.0,76.233896528,26.255602599
2367,473.2,76.233897557,26.255556744
2368,473.4,76.233898581,26.255509781
2369,473.6,76.233899514,26.255467405
2370,473.8,76.233900762,26.255420391
2371,474.0,76.233902081,26.255374609
2372,474.2,76.233903361,26.255331305
2373,474.4,76.233904724,26.255284968
2374,474.6,76.233906074,26.255239036
2375,474.8,76.233907347,26.255195819
2376,475.0,76.233908694,26.25514968
2377,475.2,76.23391005,26.255106455
2378,475.4,76.23391,26.255060488
2379,475.6,76.233912996,26.255014292
2380,475.8,76.233914389,26.254971076
2381,476.0,76.233915852,26.254925096
2382,476.2,76.233917338,26.254878194
2383,476.4,76.233918704,26.254834903
2384,476.6,76.23392018,26.254788765
2385,476.8,76.233921645,26.254745535
2386,477.0,76.233923196,26.254699545
2387,477.2,76.233924794,26.25465261
2388,477.4,76.233926303,26.25460941
2389,477.6,76.233928016,26.254563307
2390,477.8,76.233929703,26.254517314
2391,478.0,76.233931306,26.25447401
2392,478.2,76.233933012,26.2544279
2393,478.4,76.233934691,26.254381954
2394,478.6,76.233936284,26.25433865
2395,478.8,76.23393796,26.254292653
2396,479.0,76.233939695,26.254246588
2397,479.2,76.233941405,26.254203493
2398,479.4,76.233943281,26.254157359
2399,479.6,76.233945137,26.2541
2400,479.8,76.233946861,26.254068236
2401,480.0,76.233948669,26.25402219
2402,480.2,76.233950364,26.253976201
2403,480.4,76.233951917,26.253932921
2404,480.6,76.233953501,26.253887896
2405,480.8,76.233955033,26.253841826
2406,481.0,76.233956574,26.253795736
2407,481.2,76.23395803,26.25375336
2408,481.4,76.233959607,26.25370742
2409,481.6,76.233961,26.253662348
2410,481.8,76.233962693,26.253617267
2411,482.0,76.233964246,26.253571
2412,482.2,76.233965752,26.253525981
2413,482.4,76.233967212,26.253480875
2414,482.6,76.233968688,26.25343581
2415,482.8,76.233970247,26.253390708
2416,483.0,76.233971964,26.253345679
2417,483.2,76.233973821,26.253300742
2418,483.4,76.233975687,26.253256588
2419,483.6,76.233977605,26.25321
2420,483.8,76.233979616,26.253166457
2421,484.0,76.233981687,26.253122251
2422,484.2,76.233983961,26.253074492
2423,484.4,76.233986109,26.253030291
2424,484.6,76.233988249,26.252986199
2425,484.8,76.233990428,26.252941936
2426,485.0,76.233992782,26.252894295
2427,485.2,76.233995028,26.2528501
2428,485.4,76.233997283,26.252805933
2429,485.6,76.233999663,26.2527591
2430,485.8,76.234001924,26.252714935
2431,486.0,76.234004098,26.252671722
2432,486.2,76.23400651,26.252624888
2433,486.4,76.234008886,26.252580628
2434,486.6,76.23401,26.252534581
2435,486.8,76.23401393,26.252490522
2436,487.0,76.23401648,26.252444468
2437,487.2,76.234018768,26.252401
2438,487.4,76.234021,26.252354269
2439,487.6,76.234023344,26.252308276
2440,487.8,76.2340254,26.252265036
2441,488.0,76.234027504,26.252219913
2442,488.2,76.234029616,26.252173845
2443,488.4,76.234031572,26.252130664
2444,488.6,76.234033669,26.25208476
2445,488.8,76.234035828,26.25203863
2446,489.0,76.234038068,26.251993545
2447,489.2,76.234040304,26.251950353
2448,489.4,76.234042648,26.251905257
2449,489.6,76.234045013,26.251859327
2450,489.8,76.234047428,26.251814212
2451,490.0,76.23404997,26.251768268
2452,490.2,76.234052453,26.25172316
2453,490.4,76.234055009,26.251
2454,490.6,76.234057614,26.251632107
2455,490.8,76.23406004,26.251589876
